id;artiste;title;inserted_at;updated_at;song_url;cover_public_id;cover_version;bpm;user_id;genre
ce1bfac5-7a11-4ddc-9b17-110f6fe137e6;DIPLO;Butters Theme (Feat. Billy the Gent & Long Jawns);2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/DIPLO_-_Butters_Theme_Feat._Billy_the_Gent_Long_Jawns;1;108;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Electro
77bb841e-d61d-440c-b9c6-b47c8f7cf6a2;DIRTY MONEY;Want Your Love;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/DIRTY_MONEY_-_Want_Your_Love;1;107;f8ff4af7-6be3-4c97-b754-30e80376ca5e;R&B
842225c0-5d5e-46c6-979f-509681d15e3b;DIRTY VEGAS;Days Go By;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/DIRTY_VEGAS_-_Days_Go_By;1;98;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Pop
a0a8022f-5a4e-4c44-987d-d2227affe28d;DISCLOSURE;Latch (Feat. Sam Smith);2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/DISCLOSURE_-_Latch_Feat._Sam_Smith;1;122;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Pop
2585f100-2887-4e8c-a7d4-f808e62563cd;DJ DRAMA;Locked Down (Feat. Ya Boy & Akon);2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/DJ_DRAMA_-_Locked_Down_Feat._Ya_Boy_Akon;1;89;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Rap
fe00c312-6120-4e18-8d56-ce725c74789b;DJ SNAKE;Middle (Feat. Bipolar Sunshine);2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/DJ_SNAKE_-_Middle_Feat._Bipolar_Sunshine;1;105;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Pop
c95367ed-395c-4f9f-9eb1-a1bfcfd9c2c2;DNCE;Cake By The Ocean;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/DNCE_-_Cake_By_The_Ocean;1;119;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Pop
f9f11e42-1400-4aca-87ff-86427eddb49b;DONNA SUMMER;Hot Stuff;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/DONNA_SUMMER_-_Hot_Stuff;1;120;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Disco-Funk
5e810e1f-b95e-495e-a84a-c0765e4b336f;DONNA SUMMER;On The Radio;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/DONNA_SUMMER_-_On_The_Radio;1;128;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Disco-Funk
1bf1730e-c74e-4a70-9884-1dbfb70d61c4;DONNIE KLANG;Dr. Love;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/DONNIE_KLANG_-_Dr._Love;1;110;f8ff4af7-6be3-4c97-b754-30e80376ca5e;R&B
e044129b-ef6f-4e35-8c00-9e8bb511a2dc;DONNIE KLANG;Take You There;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/DONNIE_KLANG_-_Take_You_There;1;115;f8ff4af7-6be3-4c97-b754-30e80376ca5e;R&B
86eb6d62-0191-4673-99d4-f7ec14bf5054;DRAKE;Hold On (Feat. Majid Jordan);2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/DRAKE_-_Hold_On_Feat._Majid_Jordan;1;100;f8ff4af7-6be3-4c97-b754-30e80376ca5e;R&B
e1db498f-3beb-4425-8155-838724025460;DRIZABONE SOUL FAMILY;I Fell Apart;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/DRIZABONE_SOUL_FAMILY_-_I_Fell_Apart;1;83;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Soul
69ff2c25-02e5-4ae0-ba30-9004175530d7;DROP CITY YATCH CLUB;Crickets (Feat. Jeremih);2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/DROP_CITY_YATCH_CLUB_-_Crickets_Feat._Jeremih;1;103;f8ff4af7-6be3-4c97-b754-30e80376ca5e;R&B
b1561883-a045-4553-b403-f505823bd926;DUFFY;Mercy;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/DUFFY_-_Mercy;1;130;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Pop
0585c920-d99d-429c-9f1b-4a34be2791e6;DUWENDE;As;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/DUWENDE_-_As;1;98;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Acoustic
57eafd26-9d4d-4e71-8a75-83d4d3be429b;EAGLE EYE CHERRY;Save Tonight;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/EAGLE_EYE_CHERRY_-_Save_Tonight;1;120;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Rock
b4a1009a-32bb-44dc-8c1c-acfb05ed43f2;EARTH WIND & FIRE;Fantasy (12'' inch mix);2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/EARTH_WIND_FIRE_-_Fantasy_12_inch_mix;1;88;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Disco-Funk
740d0b6e-2e0c-49a1-bdb8-bb5c52b4a1ad;EARTH WIND & FIRE;Let's Groove (Album version);2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/EARTH_WIND_FIRE_-_Let_s_Groove_Album_version;1;125;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Disco-Funk
a1e353d1-e8c5-4068-a20c-349a77c37140;EARTH WIND & FIRE;Let's Groove;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/EARTH_WIND_FIRE_-_Let_s_Groove;1;125;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Disco-Funk
7f402777-1cd9-473b-baaa-8831abf19f53;EARTH WIND & FIRE;Lovely People (Feat. Will-I-Am);2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/EARTH_WIND_FIRE_-_Lovely_People_Feat._Will-I-Am;1;105;f8ff4af7-6be3-4c97-b754-30e80376ca5e;R&B
845e2fb1-c9b9-4c36-be74-51aafc93f602;EARTH WIND & FIRE;September;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/EARTH_WIND_FIRE_-_September;1;126;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Disco-Funk
737f8ed2-8d5f-4f5f-bcab-f2494378ea2b;EBRU;Set Me Free;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/EBRU_-_Set_Me_Free;1;116;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Soul
ea2de398-daca-4269-8759-8dc9a28fbaa3;ECHOSMITH;Cool Kids;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ECHOSMITH_-_Cool_Kids;1;130;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Pop
69b0ce9b-9eab-4e4f-9714-3d2d38cfe9a9;ED;Woman (Stuck in the Middle);2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ED_-_Woman_Stuck_in_the_Middle;1;90;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Rock
bf4b1bed-4c68-4d2f-801e-4c06e61e6a45;ED SHEERAN;Bloodstream;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ED_SHEERAN_-_Bloodstream;1;91;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Pop
2a4670af-2864-47db-910c-33d25aa764d1;ED SHEERAN;Drunk;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ED_SHEERAN_-_Drunk;1;100;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Pop
e50260d9-382a-45db-a802-8deedc26c620;ED SHEERAN;Empire State Of Mind (Acoustic cover);2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ED_SHEERAN_-_Empire_State_Of_Mind_Acoustic_cover;1;101;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Acoustic
4266fae1-44fd-4ea4-a656-95e08d149201;ED SHEERAN;I See Fire (Kygo Remix);2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ED_SHEERAN_-_I_See_Fire_Kygo_Remix;1;100;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Pop
2cd96890-7845-43a7-8967-cee4bb5aa0d3;ED SHEERAN;Let It Out;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ED_SHEERAN_-_Let_It_Out;1;97;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Pop
19f8eb86-4063-4db8-a0bc-d5fcd7b52923;ED SHEERAN;Sing;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ED_SHEERAN_-_Sing;1;120;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Pop
f6424f9a-519e-42ec-b691-54216fe36cbc;ED SHEERAN;Thinking Out Loud;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ED_SHEERAN_-_Thinking_Out_Loud;1;80;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Pop
525f1d2d-f013-46fb-afa7-f7ce4d7ac237;EDDIE FLOYD;Knock On Wood;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/EDDIE_FLOYD_-_Knock_On_Wood;1;105;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Soul
4d5ba6ba-d58a-41fe-9d00-aa0789f0a251;EDENS EDGE;Too Good to Be True;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/EDENS_EDGE_-_Too_Good_to_Be_True;1;86;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Country
fd11f05a-0dc9-441c-8a2b-ed7156a8dcc4;EDITA;The Key;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/EDITA_-_The_Key;1;82;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Pop
56d44d72-f0c9-49a3-a84b-602f051cc2ec;EDWARD MAYA;Stereo Love (Feat. Vika Jigulina);2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/EDWARD_MAYA_-_Stereo_Love_Feat._Vika_Jigulina;1;127;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Dance
150ed088-21b6-4a05-967e-f61529c5bf20;EL DEBARGE;Close To You;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/EL_DEBARGE_-_Close_To_You;1;86;f8ff4af7-6be3-4c97-b754-30e80376ca5e;R&B
3f8b4534-fde5-443e-9154-e0cc1e4678e5;EL DEBARGE;Lay With You (Feat. Faith Evans);2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/EL_DEBARGE_-_Lay_With_You_Feat._Faith_Evans;1;102;f8ff4af7-6be3-4c97-b754-30e80376ca5e;R&B
19c6a150-79e2-4fd0-82ef-e5f10088f525;ELIZA DOOLITTLE;Back Packing;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ELIZA_DOOLITTLE_-_Back_Packing;1;110;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Soul
af64179d-814e-423c-8a80-0658ec8134f8;ELLA HENDERSON;Ghost;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ELLA_HENDERSON_-_Ghost;1;105;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Pop
701d4ed8-5bb8-4257-a28a-4e33ccbd5d33;ELLI INGRAM;Mad Love;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ELLI_INGRAM_-_Mad_Love;1;90;f8ff4af7-6be3-4c97-b754-30e80376ca5e;R&B
e03d32f0-8d30-4d73-8d65-760420e27686;ELLIE GOULDING;Lights (Gbl Acoustic mix);2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ELLIE_GOULDING_-_Lights_Gbl_Acoustic_mix;1;120;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Pop
1460ef86-03fb-413f-8543-6433b9a010d0;ELLIE GOULDING;Lights (Single Version);2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ELLIE_GOULDING_-_Lights_Single_Version;1;120;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Pop
9206e88f-ac2c-4529-825a-227836f1cfa5;ELLIE GOULDING;Lights;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ELLIE_GOULDING_-_Lights;1;120;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Pop
add545e3-efb1-4089-9048-aee5251ad4cb;ELLIOT YAMIN;Don't Be Afraid;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ELLIOT_YAMIN_-_Don_t_Be_Afraid;1;115;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Pop
4971a072-b79c-4f3f-9256-dfaad789c977;ELLIOT YAMIN;I'll Make You Dance;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ELLIOT_YAMIN_-_I_ll_Make_You_Dance;1;107;f8ff4af7-6be3-4c97-b754-30e80376ca5e;R&B
541e37f8-3487-4b99-836d-e522e5f8ff51;ELLIOT YAMIN;Movin' On;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ELLIOT_YAMIN_-_Movin_On;1;98;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Soul
e475f764-cc47-44bc-8b4d-9a409fc35fec;EMELI SANDE;Next To Me (Acoustic version);2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/EMELI_SANDE_-_Next_To_Me_Acoustic_version;1;88;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Acoustic
f060cab8-7b6c-4a86-8417-204dee7da523;EMELI SANDE;Next To Me;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/EMELI_SANDE_-_Next_To_Me;1;95;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Pop
ab4e64b9-b333-48ba-89c8-f8e5c8920d2d;EMINEM;Love the way you lie (Feat. Rihanna);2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/EMINEM_-_Love_the_way_you_lie_Feat._Rihanna;1;88;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Rap
0e5a832e-3eeb-432d-b5d4-d171a88c17e2;EMINEM;Shake That;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/EMINEM_-_Shake_That;1;107;f8ff4af7-6be3-4c97-b754-30e80376ca5e;R&B
f0a52fc5-7a20-4dba-8618-191ba0a40481;EMINEM;The Monster (Feat. Rihanna);2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/EMINEM_-_The_Monster_Feat._Rihanna;1;110;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Hip-Hop
075f0188-5bc6-418a-99ed-2d3dd1192c6d;EMOTIONS;Best Of My Love;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/EMOTIONS_-_Best_Of_My_Love;1;116;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Disco-Funk
a72aa85a-2fb9-4611-bb09-3d6fc7891574;ENRIQUE IGLESIAS;I Like How It Feels (Feat. Pitbull);2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ENRIQUE_IGLESIAS_-_I_Like_How_It_Feels_Feat._Pitbull;1;128;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Dance
3bff28ec-325c-441b-9568-9d26a2fa45e9;ENRIQUE IGLESIAS;Lost Inside Your Love (Feat. Johnta Austin);2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ENRIQUE_IGLESIAS_-_Lost_Inside_Your_Love_Feat._Johnta_Austin;1;92;f8ff4af7-6be3-4c97-b754-30e80376ca5e;R&B
52cd2f5d-a845-4e97-9391-617bf8e508b2;ENRIQUE IGLESIAS;Ring My Bells;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ENRIQUE_IGLESIAS_-_Ring_My_Bells;1;115;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Pop
2e10e0a6-55f5-4908-b567-38cdfa3b1d58;ENRIQUE IGLESIAS;Tonight (Feat. Ludacris);2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ENRIQUE_IGLESIAS_-_Tonight_Feat._Ludacris;1;126;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Dance
df9dc9ee-012e-423d-b375-d3bdd7943ace;ERIC BENET;Gregory Porgy;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ERIC_BENET_-_Gregory_Porgy;1;96;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Soul
32f72394-46f0-483a-a7f3-ea4a638a6b56;ERIC BENET;Harriett Jones;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ERIC_BENET_-_Harriett_Jones;1;104;f8ff4af7-6be3-4c97-b754-30e80376ca5e;R&B
4a24c36c-e57a-441b-b2b4-f74b82b05cbd;ERIC BENET;If You Want Me To Stay;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ERIC_BENET_-_If_You_Want_Me_To_Stay;1;97;f8ff4af7-6be3-4c97-b754-30e80376ca5e;R&B
f19efe7e-e61d-49a8-aa77-b8f3507b759d;ERIC BENET;Redbone Girl (No Rap version by Gbl);2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ERIC_BENET_-_Redbone_Girl_No_Rap_version_by_Gbl;1;98;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Soul
a4e33ce7-5fd0-489e-8d45-5465b014a44b;ERIC BENET;Spiritual Thang;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ERIC_BENET_-_Spiritual_Thang;1;96;f8ff4af7-6be3-4c97-b754-30e80376ca5e;R&B
1edaec81-8180-4af7-82cf-8260ae208f9c;ERIC BIBB;Chain Reaction;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ERIC_BIBB_-_Chain_Reaction;1;93;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Blues
bb081cd8-7e61-4969-8c9a-b063050876af;ERIC BIBB;Destiny Blues;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ERIC_BIBB_-_Destiny_Blues;1;100;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Blues
a0fd6aa7-1253-4a4a-864f-99a42057b979;ERIC BIBB;Hold On;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ERIC_BIBB_-_Hold_On;1;108;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Acoustic
d1065725-7477-4262-922c-a49a2665611b;ERIC BIBB;Hope in a Hopeless World;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ERIC_BIBB_-_Hope_in_a_Hopeless_World;1;98;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Blues
dd99d6a4-4743-46ef-a73e-926f417c7842;ERIC BIBB;I Heard the Angels Singing;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ERIC_BIBB_-_I_Heard_the_Angels_Singing;1;109;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Blues
426b8be1-76ae-4c7b-bd43-df3110fecc73;ERIC BIBB;Right on Time;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ERIC_BIBB_-_Right_on_Time;1;107;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Blues
5d8db44b-d925-4760-8dbe-628ff7b563ae;ERIC BIBB;With My Maker I Am One;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ERIC_BIBB_-_With_My_Maker_I_Am_One;1;100;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Blues
c821bd13-1d06-4efc-901d-66869ce7ae0b;ERIC CHURCH;Springsteen (GBL Altern Mix);2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ERIC_CHURCH_-_Springsteen_GBL_Altern_Mix;1;104;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Country
10a36b4c-97ab-4e43-afd6-a042ac37fa09;ERIC CHURCH;Springsteen;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ERIC_CHURCH_-_Springsteen;1;104;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Country
ff00de8b-8bb8-410b-821a-e27078b07548;ERIC CLAPTON;Change The World;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ERIC_CLAPTON_-_Change_The_World;1;97;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Rock
f88f27fb-ca59-4556-9cc0-8104946f4c0d;ERIC CLAPTON;Cocaine;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ERIC_CLAPTON_-_Cocaine;1;105;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Rock
5b46ebc6-f7c7-4dba-b614-a8dc45a79443;ERIC CLAPTON;Layla (Unplugged);2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ERIC_CLAPTON_-_Layla_Unplugged;1;95;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Rock
520acf58-4579-46e8-ada8-2e1a61749fe4;ERIC GADD;Why Don't You, Why Don't I;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ERIC_GADD_-_Why_Don_t_You_Why_Don_t_I;1;93;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Pop
802d489e-6036-4de5-99ee-25f9b138fc2e;ERIC SAADE;Hotter Than Fire (Feat. Dev);2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ERIC_SAADE_-_Hotter_Than_Fire_Feat._Dev;1;122;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Dance
cb9fb5db-ed9a-4be5-8025-b9b92109f9a6;ERICK SERMON;Just Like Music (Feat. Marvin Gaye);2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ERICK_SERMON_-_Just_Like_Music_Feat._Marvin_Gaye;1;100;f8ff4af7-6be3-4c97-b754-30e80376ca5e;R&B
fbd4e5e7-97d5-4283-8075-00adaddda528;ERIN CHRISTINE;Crazy;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ERIN_CHRISTINE_-_Crazy;1;93;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Pop
becf088d-0576-4565-9025-389474307965;ERNIE HALTER;Black Coffee In Bed;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ERNIE_HALTER_-_Black_Coffee_In_Bed;1;97;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Pop
24fcdcf6-bdc5-4a0f-9b72-8594373e49d2;ERNIE HALTER;Cyclone;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ERNIE_HALTER_-_Cyclone;1;81;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Pop
796828e6-58a1-42ea-b5f3-e3875989afbe;ERNIE HALTER;Meant To Be;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ERNIE_HALTER_-_Meant_To_Be;1;88;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Pop
750db24f-b6b4-45ea-b69c-7e6ee5161b4e;ERNIE HALTER;One You Need;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ERNIE_HALTER_-_One_You_Need;1;80;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Pop
276f6f35-b5e1-417d-928c-50df71004172;ERNIE HALTER;Whisper;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ERNIE_HALTER_-_Whisper;1;105;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Pop
900d54ad-6e0e-4473-83c1-ab93f800fd15;ESCORT;A Sailboat in the Moonlight;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ESCORT_-_A_Sailboat_in_the_Moonlight;1;118;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Dance
be2c0655-f3d7-406c-927c-e8fb3c9d3df3;ESTELLE;American Boy (ft. Kanye West);2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ESTELLE_-_American_Boy_ft._Kanye_West;1;118;f8ff4af7-6be3-4c97-b754-30e80376ca5e;R&B
02a1ae14-3a40-4e8b-913d-174e9e1b4e39;ESTELLE;Wonderful Life;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ESTELLE_-_Wonderful_Life;1;89;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Soul
d259c332-b475-4ae0-930e-61432b12e750;ESTER DEAN;Lose Control;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ESTER_DEAN_-_Lose_Control;1;90;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Pop
aebd7d31-a21e-46fc-b3bf-0b94189adb5c;ETTA JAMES;I Sing The Blues;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ETTA_JAMES_-_I_Sing_The_Blues;1;97;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Blues
21d7872e-9ff4-4e34-9056-8cc44e4a2629;ETTA JAMES;If You Want Me To Stay;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ETTA_JAMES_-_If_You_Want_Me_To_Stay;1;101;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Blues
125e3989-f799-493c-83a7-6fa43de1d137;ETTA JAMES;Make love to you;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/ETTA_JAMES_-_Make_love_to_you;1;104;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Blues
f4b51387-b4ba-4260-b2e5-4748e1cfb2a5;EVA CASSIDY;Wade in the Water;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/EVA_CASSIDY_-_Wade_in_the_Water;1;112;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Blues
6dcb1cc6-afb3-4551-854b-a2cf5986bc0b;EVA SIMONS;Silly Boy (Acoustic version);2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/EVA_SIMONS_-_Silly_Boy_Acoustic_version;1;123;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Pop
328fa87c-d965-4ba6-aaaa-74379440ec4b;EVE ST JONES;Space Cowboy;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/EVE_ST_JONES_-_Space_Cowboy;1;100;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Jazz
b3ce293a-861e-4eb2-885e-68b20657e052;EVELYN THOMAS;High Energy;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/EVELYN_THOMAS_-_High_Energy;1;124;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Disco-Funk
68c0d280-8106-4673-a32b-faf2cce1bcc5;EVERETT BRADLEY;Cool Cool Thang;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/EVERETT_BRADLEY_-_Cool_Cool_Thang;1;81;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Jazz
985cb71e-2180-47a9-a893-3b7033a74c26;EXAMPLE;Won't Go Quietly;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/EXAMPLE_-_Won_t_Go_Quietly;1;125;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Dance
6ef3be19-0058-4a29-9b4f-8dba3c107742;EXTREME;More Than Words;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/EXTREME_-_More_Than_Words;1;92;f8ff4af7-6be3-4c97-b754-30e80376ca5e;Acoustic
e57ae58c-f6dc-484e-840e-6f711bf9f308;FANTASIA;Trust Him;2000-01-01 00:00:00.000;2000-01-01 00:00:00.000;;covers/FANTASIA_-_Trust_Him;1;91;f8ff4af7-6be3-4c97-b754-30e80376ca5e;R&B
